product_id,category,color,price,sales,date
895,Fine gauge,red,85.18,1,2026-01-18
966,Jackets,beige,27.11,1,2026-01-18
828,Blouses,white,102.55,1,2026-01-18
895,Fine gauge,beige,63.92,1,2026-01-18
828,Blouses,beige,46.5,1,2026-01-18
869,Knits,beige,79.94,1,2026-01-18
869,Knits,white,98.78,1,2026-01-18
1083,Dresses,blue,29.82,1,2026-01-18
828,Blouses,white,78.34,1,2026-01-18
869,Knits,white,67.33,1,2026-01-18
1083,Dresses,beige,39.5,1,2026-01-18
1091,Dresses,red,70.92,1,2026-01-18
1110,Dresses,beige,79.28,1,2026-01-18
927,Sweaters,black,55.03,1,2026-01-18
1091,Dresses,white,60.77,1,2026-01-18
1091,Dresses,white,27.41,1,2026-01-18
301,Swim,beige,67.17,1,2026-01-18
1091,Dresses,blue,55.75,1,2026-01-18
1091,Dresses,pink,25.75,0,2026-01-18
879,Knits,blue,36.19,1,2026-01-18
1091,Dresses,pink,48.4,1,2026-01-18
1091,Dresses,green,85.22,1,2026-01-18
927,Sweaters,beige,29.77,1,2026-01-18
927,Sweaters,green,75.64,0,2026-01-18
1091,Dresses,pink,20.64,1,2026-01-18
927,Sweaters,red,117.23,0,2026-01-18
301,Swim,beige,43.62,0,2026-01-18
879,Knits,beige,114.4,1,2026-01-18
1110,Dresses,red,30.18,1,2026-01-18
1091,Dresses,blue,32.02,0,2026-01-18
1091,Dresses,pink,40.36,1,2026-01-18
301,Swim,beige,78.55,1,2026-01-18
903,Fine gauge,green,85.36,0,2026-01-18
903,Fine gauge,black,41.66,1,2026-01-18
1074,Dresses,red,33.45,1,2026-01-18
927,Sweaters,black,47.42,1,2026-01-18
879,Knits,green,23.0,1,2026-01-18
1091,Dresses,beige,115.82,1,2026-01-18
1091,Dresses,green,86.06,1,2026-01-18
301,Swim,red,22.15,1,2026-01-18
879,Knits,white,56.19,1,2026-01-18
1110,Dresses,beige,108.41,1,2026-01-18
1074,Dresses,beige,103.09,1,2026-01-18
964,Jackets,green,39.7,1,2026-01-18
964,Jackets,blue,34.56,1,2026-01-18
1110,Dresses,red,82.51,0,2026-01-18
1078,Dresses,black,53.46,1,2026-01-18
1110,Dresses,black,31.19,0,2026-01-18
1110,Dresses,pink,76.22,1,2026-01-18
1078,Dresses,white,115.46,1,2026-01-18
110,Lounge,blue,47.94,0,2026-01-18
1078,Dresses,green,78.19,1,2026-01-18
1059,Pants,black,91.67,1,2026-01-18
112,Lounge,pink,104.64,1,2026-01-18
1078,Dresses,green,87.25,1,2026-01-18
1110,Dresses,beige,82.35,1,2026-01-18
1110,Dresses,black,79.57,1,2026-01-18
377,Lounge,green,102.95,1,2026-01-18
1110,Dresses,red,40.81,0,2026-01-18
868,Knits,beige,119.47,0,2026-01-18
1110,Dresses,beige,106.13,1,2026-01-18
1078,Dresses,blue,93.06,1,2026-01-18
1078,Dresses,green,63.93,1,2026-01-18
377,Lounge,green,74.07,1,2026-01-18
377,Lounge,green,35.8,1,2026-01-18
1059,Pants,pink,44.57,1,2026-01-18
377,Lounge,pink,118.43,1,2026-01-18
1030,Jeans,red,90.19,1,2026-01-18
1059,Pants,green,31.68,0,2026-01-18
1110,Dresses,white,35.95,1,2026-01-18
377,Lounge,red,28.77,0,2026-01-18
112,Lounge,pink,68.92,1,2026-01-18
1028,Jeans,beige,96.7,1,2026-01-18
1110,Dresses,green,22.81,1,2026-01-18
377,Lounge,green,38.35,1,2026-01-18
1078,Dresses,black,58.5,1,2026-01-18
1110,Dresses,pink,29.09,1,2026-01-18
377,Lounge,white,35.92,1,2026-01-18
1078,Dresses,pink,88.33,1,2026-01-18
1078,Dresses,black,74.78,1,2026-01-18
377,Lounge,pink,100.1,1,2026-01-18
1078,Dresses,beige,91.1,1,2026-01-18
1059,Pants,blue,20.01,0,2026-01-18
488,Legwear,blue,116.75,1,2026-01-18
1081,Dresses,beige,56.38,1,2026-01-18
1134,Outerwear,white,71.56,1,2026-01-18
1081,Dresses,pink,74.06,1,2026-01-18
875,Knits,blue,35.81,1,2026-01-18
873,Knits,beige,109.46,0,2026-01-18
1081,Dresses,white,90.69,1,2026-01-18
258,Sleep,black,39.61,1,2026-01-18
1080,Dresses,green,66.02,1,2026-01-18
868,Knits,red,46.55,0,2026-01-18
873,Knits,green,60.79,1,2026-01-18
1081,Dresses,red,77.82,1,2026-01-18
509,Sleep,white,93.08,1,2026-01-18
996,Skirts,white,93.63,1,2026-01-18
569,Trend,white,93.26,0,2026-01-18
509,Sleep,blue,116.6,1,2026-01-18
1081,Dresses,white,37.63,1,2026-01-18
509,Sleep,pink,33.52,0,2026-01-18
569,Trend,black,78.83,1,2026-01-18
873,Knits,red,99.38,1,2026-01-18
569,Trend,red,108.88,0,2026-01-18
899,Fine gauge,red,88.8,0,2026-01-18
509,Sleep,red,116.59,1,2026-01-18
569,Trend,blue,63.0,0,2026-01-18
1033,Jeans,blue,108.05,1,2026-01-18
1081,Dresses,pink,86.16,0,2026-01-18
569,Trend,red,68.16,0,2026-01-18
873,Knits,blue,64.83,0,2026-01-18
1078,Dresses,red,23.19,1,2026-01-18
1081,Dresses,white,117.7,0,2026-01-18
1081,Dresses,pink,87.26,1,2026-01-18
1134,Outerwear,beige,97.21,1,2026-01-18
996,Skirts,pink,104.27,1,2026-01-18
509,Sleep,white,93.32,0,2026-01-18
873,Knits,white,94.8,1,2026-01-18
471,Swim,red,63.2,1,2026-01-18
1074,Dresses,pink,27.23,0,2026-01-18
875,Knits,red,57.85,1,2026-01-18
1012,Skirts,black,52.92,1,2026-01-18
1081,Dresses,black,62.76,1,2026-01-18
1022,Jeans,pink,87.62,1,2026-01-18
1060,Pants,pink,64.93,1,2026-01-18
1022,Jeans,white,77.19,0,2026-01-18
1022,Jeans,green,116.86,1,2026-01-18
1060,Pants,white,114.69,1,2026-01-18
868,Knits,beige,97.04,0,2026-01-18
1022,Jeans,black,118.02,1,2026-01-18
868,Knits,black,71.16,1,2026-01-18
1060,Pants,blue,44.79,1,2026-01-18
999,Skirts,beige,72.65,1,2026-01-18
1060,Pants,beige,84.35,1,2026-01-18
868,Knits,white,62.39,1,2026-01-18
1022,Jeans,red,111.6,1,2026-01-18
1022,Jeans,pink,62.87,1,2026-01-18
1022,Jeans,red,78.72,1,2026-01-18
823,Blouses,pink,90.13,1,2026-01-18
1022,Jeans,red,109.63,1,2026-01-18
868,Knits,black,34.82,1,2026-01-18
1081,Dresses,beige,87.36,1,2026-01-18
823,Blouses,white,83.16,0,2026-01-18
868,Knits,blue,84.04,1,2026-01-18
1022,Jeans,green,47.77,1,2026-01-18
1022,Jeans,pink,89.14,1,2026-01-18
823,Blouses,green,30.53,0,2026-01-18
415,Swim,pink,95.01,1,2026-01-18
817,Blouses,pink,82.14,1,2026-01-18
868,Knits,beige,20.48,1,2026-01-18
822,Blouses,beige,100.17,1,2026-01-18
868,Knits,black,76.47,0,2026-01-18
850,Blouses,red,67.89,1,2026-01-18
868,Knits,beige,113.16,0,2026-01-18
868,Knits,pink,100.15,1,2026-01-18
1078,Dresses,blue,22.24,1,2026-01-18
868,Knits,red,111.54,0,2026-01-18
933,Sweaters,green,76.36,1,2026-01-18
868,Knits,beige,100.75,1,2026-01-18
822,Blouses,red,36.25,0,2026-01-18
985,Jackets,black,82.99,1,2026-01-18
868,Knits,blue,77.0,1,2026-01-18
1078,Dresses,white,105.71,1,2026-01-18
822,Blouses,red,51.11,1,2026-01-18
817,Blouses,white,79.77,1,2026-01-18
868,Knits,blue,60.25,1,2026-01-18
868,Knits,green,48.93,0,2026-01-18
822,Blouses,black,60.21,1,2026-01-18
868,Knits,beige,51.73,1,2026-01-18
903,Fine gauge,white,73.95,1,2026-01-18
839,Blouses,green,85.03,1,2026-01-18
850,Blouses,green,109.73,1,2026-01-18
868,Knits,beige,91.32,1,2026-01-18
868,Knits,black,115.67,1,2026-01-18
868,Knits,beige,106.36,0,2026-01-18
934,Sweaters,red,80.68,1,2026-01-18
985,Jackets,red,81.45,1,2026-01-18
868,Knits,pink,107.32,1,2026-01-18
1078,Dresses,blue,62.72,1,2026-01-18
868,Knits,black,34.49,0,2026-01-18
1078,Dresses,red,109.1,1,2026-01-18
1078,Dresses,black,86.65,1,2026-01-18
868,Knits,blue,112.6,1,2026-01-18
1078,Dresses,white,64.59,1,2026-01-18
868,Knits,pink,113.68,1,2026-01-18
850,Blouses,red,88.07,1,2026-01-18
1078,Dresses,beige,72.97,1,2026-01-18
822,Blouses,black,83.92,1,2026-01-18
817,Blouses,pink,23.42,0,2026-01-18
822,Blouses,red,116.25,1,2026-01-18
868,Knits,pink,87.98,1,2026-01-18
1078,Dresses,red,32.41,1,2026-01-18
868,Knits,green,81.83,0,2026-01-18
1033,Jeans,beige,29.24,1,2026-01-18
936,Sweaters,blue,21.46,1,2026-01-18
863,Knits,green,64.22,1,2026-01-18
839,Blouses,black,28.65,1,2026-01-18
839,Blouses,pink,93.85,0,2026-01-18
839,Blouses,pink,117.05,1,2026-01-18
863,Knits,blue,104.32,1,2026-01-18
45,Casual bottoms,green,22.06,1,2026-01-18
863,Knits,white,94.97,1,2026-01-18
839,Blouses,black,24.57,1,2026-01-18
863,Knits,white,71.48,1,2026-01-18
863,Knits,green,28.02,1,2026-01-18
863,Knits,black,40.89,1,2026-01-18
839,Blouses,pink,104.69,1,2026-01-18
863,Knits,blue,117.64,1,2026-01-18
829,Blouses,red,64.1,1,2026-01-18
863,Knits,blue,56.86,1,2026-01-18
863,Knits,red,72.53,1,2026-01-18
863,Knits,pink,49.01,1,2026-01-18
828,Blouses,red,84.22,1,2026-01-18
829,Blouses,black,68.15,1,2026-01-18
839,Blouses,beige,113.28,1,2026-01-18
863,Knits,green,119.26,0,2026-01-18
863,Knits,blue,95.41,1,2026-01-18
863,Knits,beige,76.97,1,2026-01-18
863,Knits,green,116.16,1,2026-01-18
839,Blouses,white,78.89,1,2026-01-18
936,Sweaters,pink,101.27,1,2026-01-18
863,Knits,blue,35.63,1,2026-01-18
839,Blouses,blue,33.61,1,2026-01-18
839,Blouses,blue,87.87,1,2026-01-18
267,Sleep,black,59.69,1,2026-01-18
829,Blouses,white,90.7,1,2026-01-18
839,Blouses,red,36.21,0,2026-01-18
863,Knits,red,42.78,1,2026-01-18
863,Knits,black,91.73,1,2026-01-18
839,Blouses,pink,46.78,1,2026-01-18
815,Blouses,white,28.01,1,2026-01-18
863,Knits,blue,95.62,0,2026-01-18
839,Blouses,blue,87.97,1,2026-01-18
267,Sleep,pink,64.53,1,2026-01-18
936,Sweaters,beige,65.59,1,2026-01-18
863,Knits,pink,42.08,1,2026-01-18
828,Blouses,pink,22.17,1,2026-01-18
839,Blouses,white,117.94,1,2026-01-18
829,Blouses,blue,58.02,1,2026-01-18
863,Knits,black,34.92,1,2026-01-18
936,Sweaters,red,42.53,1,2026-01-18
936,Sweaters,green,111.95,1,2026-01-18
936,Sweaters,white,59.2,0,2026-01-18
936,Sweaters,blue,69.22,1,2026-01-18
927,Sweaters,red,105.69,1,2026-01-18
1035,Jeans,green,65.13,1,2026-01-18
936,Sweaters,blue,104.08,1,2026-01-18
936,Sweaters,blue,78.44,0,2026-01-18
936,Sweaters,beige,70.02,1,2026-01-18
936,Sweaters,pink,40.58,1,2026-01-18
1035,Jeans,pink,108.68,1,2026-01-18
823,Blouses,black,69.6,1,2026-01-18
936,Sweaters,pink,96.82,1,2026-01-18
858,Knits,red,108.93,0,2026-01-18
872,Knits,pink,28.71,1,2026-01-18
936,Sweaters,green,108.32,1,2026-01-18
862,Knits,white,24.45,1,2026-01-18
1035,Jeans,red,23.76,1,2026-01-18
936,Sweaters,black,20.35,1,2026-01-18
862,Knits,green,118.98,1,2026-01-18
1035,Jeans,blue,47.44,1,2026-01-18
862,Knits,blue,73.56,0,2026-01-18
936,Sweaters,beige,47.39,1,2026-01-18
927,Sweaters,black,78.23,1,2026-01-18
823,Blouses,green,113.23,1,2026-01-18
1072,Dresses,blue,67.88,0,2026-01-18
1108,Dresses,blue,65.45,1,2026-01-18
862,Knits,white,101.21,0,2026-01-18
936,Sweaters,beige,93.62,1,2026-01-18
927,Sweaters,pink,61.11,1,2026-01-18
936,Sweaters,blue,110.58,1,2026-01-18
936,Sweaters,blue,117.2,1,2026-01-18
1035,Jeans,red,94.7,1,2026-01-18
936,Sweaters,red,52.79,1,2026-01-18
1035,Jeans,beige,71.02,1,2026-01-18
936,Sweaters,pink,79.14,1,2026-01-18
936,Sweaters,white,91.43,1,2026-01-18
1170,Swim,white,65.61,1,2026-01-18
936,Sweaters,red,76.39,1,2026-01-18
605,Shorts,blue,20.46,1,2026-01-18
1072,Dresses,pink,115.82,1,2026-01-18
936,Sweaters,blue,29.26,0,2026-01-18
936,Sweaters,green,88.7,1,2026-01-18
936,Sweaters,red,105.0,1,2026-01-18
936,Sweaters,white,90.78,1,2026-01-18
872,Knits,blue,49.04,1,2026-01-18
1035,Jeans,beige,43.07,0,2026-01-18
936,Sweaters,black,101.3,1,2026-01-18
936,Sweaters,blue,33.88,1,2026-01-18
48,Intimates,red,101.66,1,2026-01-18
936,Sweaters,green,58.66,1,2026-01-18
605,Shorts,pink,97.82,1,2026-01-18
936,Sweaters,green,74.28,1,2026-01-18
936,Sweaters,beige,73.71,1,2026-01-18
927,Sweaters,blue,41.12,1,2026-01-18
862,Knits,green,44.2,0,2026-01-18
1108,Dresses,black,110.0,1,2026-01-18
1035,Jeans,black,70.62,0,2026-01-18
936,Sweaters,beige,87.99,0,2026-01-18
1035,Jeans,blue,43.32,1,2026-01-18
1035,Jeans,beige,94.81,1,2026-01-18
862,Knits,blue,41.8,0,2026-01-18
1035,Jeans,black,55.13,1,2026-01-18
936,Sweaters,green,118.15,1,2026-01-18
927,Sweaters,green,79.41,1,2026-01-18
1108,Dresses,blue,110.72,1,2026-01-18
936,Sweaters,red,45.08,1,2026-01-18
936,Sweaters,white,24.23,0,2026-01-18
835,Blouses,beige,48.01,1,2026-01-18
862,Knits,white,110.88,1,2026-01-18
1108,Dresses,red,83.15,1,2026-01-18
975,Jackets,blue,96.8,1,2026-01-18
1035,Jeans,blue,40.39,1,2026-01-18
862,Knits,white,66.06,0,2026-01-18
1072,Dresses,black,64.47,1,2026-01-18
1108,Dresses,red,64.12,0,2026-01-18
936,Sweaters,blue,63.66,1,2026-01-18
936,Sweaters,green,55.13,0,2026-01-18
936,Sweaters,green,65.36,1,2026-01-18
1059,Pants,red,21.65,1,2026-01-18
175,Swim,white,32.14,1,2026-01-18
1060,Pants,blue,103.87,0,2026-01-18
883,Knits,white,54.07,1,2026-01-18
911,Fine gauge,beige,24.53,1,2026-01-18
1059,Pants,red,27.18,1,2026-01-18
1059,Pants,beige,119.48,1,2026-01-18
1060,Pants,red,106.89,0,2026-01-18
1081,Dresses,pink,73.72,1,2026-01-18
936,Sweaters,beige,114.2,1,2026-01-18
1081,Dresses,beige,89.33,0,2026-01-18
883,Knits,green,108.96,1,2026-01-18
862,Knits,red,36.77,1,2026-01-18
824,Blouses,green,65.62,1,2026-01-18
1059,Pants,red,22.14,1,2026-01-18
883,Knits,green,51.74,1,2026-01-18
1059,Pants,white,87.9,1,2026-01-18
1059,Pants,white,88.88,1,2026-01-18
1081,Dresses,green,97.9,1,2026-01-18
1060,Pants,black,45.55,1,2026-01-18
1059,Pants,beige,104.2,1,2026-01-18
936,Sweaters,beige,41.81,1,2026-01-18
883,Knits,black,74.05,1,2026-01-18
1060,Pants,beige,26.5,0,2026-01-18
862,Knits,beige,30.71,0,2026-01-18
1060,Pants,blue,67.0,1,2026-01-18
1060,Pants,pink,112.94,1,2026-01-18
1081,Dresses,beige,26.24,1,2026-01-18
883,Knits,beige,83.57,0,2026-01-18
1060,Pants,green,92.99,1,2026-01-18
883,Knits,beige,117.41,1,2026-01-18
883,Knits,red,90.82,1,2026-01-18
936,Sweaters,black,114.09,1,2026-01-18
1030,Jeans,red,91.74,1,2026-01-18
1059,Pants,beige,70.78,1,2026-01-18
824,Blouses,black,65.36,1,2026-01-18
936,Sweaters,red,43.28,1,2026-01-18
936,Sweaters,pink,88.72,0,2026-01-18
862,Knits,green,64.3,0,2026-01-18
936,Sweaters,beige,49.01,1,2026-01-18
1060,Pants,pink,20.04,1,2026-01-18
936,Sweaters,black,83.53,1,2026-01-18
936,Sweaters,pink,61.89,0,2026-01-18
1081,Dresses,blue,33.33,1,2026-01-18
883,Knits,green,76.84,1,2026-01-18
824,Blouses,blue,101.89,1,2026-01-18
1059,Pants,white,78.48,1,2026-01-18
1059,Pants,red,54.27,1,2026-01-18
1059,Pants,white,58.55,1,2026-01-18
936,Sweaters,green,32.36,0,2026-01-18
1060,Pants,blue,107.35,1,2026-01-18
1030,Jeans,white,33.27,1,2026-01-18
1030,Jeans,pink,70.14,1,2026-01-18
936,Sweaters,red,34.88,1,2026-01-18
862,Knits,green,67.39,1,2026-01-18
1060,Pants,green,116.29,0,2026-01-18
1059,Pants,white,110.54,0,2026-01-18
1060,Pants,white,112.16,0,2026-01-18
824,Blouses,blue,110.22,1,2026-01-18
936,Sweaters,green,28.65,1,2026-01-18
936,Sweaters,white,87.48,1,2026-01-18
883,Knits,white,68.36,1,2026-01-18
1060,Pants,white,24.68,1,2026-01-18
1059,Pants,pink,78.19,1,2026-01-18
883,Knits,red,66.6,1,2026-01-18
1060,Pants,beige,43.53,1,2026-01-18
1060,Pants,blue,30.06,1,2026-01-18
1060,Pants,pink,111.32,1,2026-01-18
936,Sweaters,beige,37.62,1,2026-01-18
646,Lounge,beige,101.95,1,2026-01-18
820,Blouses,black,85.02,1,2026-01-18
833,Blouses,beige,117.56,1,2026-01-18
937,Sweaters,blue,25.74,1,2026-01-18
862,Knits,white,67.94,1,2026-01-18
862,Knits,beige,119.65,1,2026-01-18
833,Blouses,green,42.75,1,2026-01-18
937,Sweaters,green,41.22,1,2026-01-18
984,Jackets,white,77.28,1,2026-01-18
820,Blouses,pink,104.47,1,2026-01-18
824,Blouses,pink,40.69,1,2026-01-18
370,Lounge,red,113.0,1,2026-01-18
1022,Jeans,red,46.32,1,2026-01-18
1147,Trend,blue,90.61,1,2026-01-18
984,Jackets,red,88.82,0,2026-01-18
1024,Jeans,pink,56.69,1,2026-01-18
1111,Dresses,beige,38.0,1,2026-01-18
1081,Dresses,pink,33.44,0,2026-01-18
996,Skirts,black,28.68,1,2026-01-18
984,Jackets,pink,31.8,1,2026-01-18
862,Knits,beige,39.31,1,2026-01-18
104,Lounge,beige,57.99,0,2026-01-18
937,Sweaters,red,39.08,0,2026-01-18
1100,Dresses,beige,74.77,1,2026-01-18
833,Blouses,red,89.16,1,2026-01-18
937,Sweaters,red,49.44,0,2026-01-18
1111,Dresses,blue,37.29,0,2026-01-18
937,Sweaters,black,74.45,1,2026-01-18
752,Sleep,beige,93.75,1,2026-01-18
1100,Dresses,black,69.44,1,2026-01-18
728,Legwear,blue,40.92,1,2026-01-18
1111,Dresses,green,38.57,1,2026-01-18
984,Jackets,black,36.04,1,2026-01-18
820,Blouses,red,92.65,1,2026-01-18
860,Knits,white,79.44,0,2026-01-18
1024,Jeans,black,43.86,1,2026-01-18
833,Blouses,blue,83.86,1,2026-01-18
820,Blouses,beige,57.26,1,2026-01-18
1081,Dresses,blue,110.79,0,2026-01-18
1024,Jeans,beige,57.21,1,2026-01-18
820,Blouses,blue,95.82,1,2026-01-18
868,Knits,green,113.5,1,2026-01-18
370,Lounge,pink,33.46,1,2026-01-18
984,Jackets,green,44.06,1,2026-01-18
820,Blouses,pink,26.66,1,2026-01-18
1081,Dresses,black,109.2,1,2026-01-18
1081,Dresses,red,76.46,0,2026-01-18
862,Knits,green,62.27,1,2026-01-18
824,Blouses,black,45.28,0,2026-01-18
820,Blouses,beige,62.03,0,2026-01-18
28,Swim,beige,97.46,1,2026-01-18
984,Jackets,blue,33.17,1,2026-01-18
862,Knits,black,71.69,1,2026-01-18
984,Jackets,white,63.24,1,2026-01-18
820,Blouses,blue,102.72,1,2026-01-18
862,Knits,black,57.75,1,2026-01-18
820,Blouses,black,48.81,1,2026-01-18
1057,Pants,beige,55.83,0,2026-01-18
984,Jackets,blue,98.99,1,2026-01-18
370,Lounge,white,39.5,1,2026-01-18
862,Knits,black,82.95,1,2026-01-18
752,Sleep,pink,40.4,1,2026-01-18
1057,Pants,white,96.99,1,2026-01-18
820,Blouses,black,112.31,1,2026-01-18
866,Knits,black,56.04,1,2026-01-18
875,Knits,beige,24.53,1,2026-01-18
875,Knits,green,20.01,1,2026-01-18
875,Knits,pink,96.58,1,2026-01-18
875,Knits,pink,88.28,1,2026-01-18
875,Knits,pink,106.49,1,2026-01-18
875,Knits,black,75.27,1,2026-01-18
875,Knits,blue,106.7,1,2026-01-18
762,Lounge,blue,56.71,1,2026-01-18
875,Knits,beige,63.96,1,2026-01-18
1059,Pants,blue,83.42,1,2026-01-18
1110,Dresses,white,82.81,1,2026-01-18
866,Knits,beige,57.36,0,2026-01-18
1059,Pants,beige,76.77,0,2026-01-18
999,Skirts,blue,33.3,0,2026-01-18
1059,Pants,beige,20.6,1,2026-01-18
999,Skirts,white,74.53,1,2026-01-18
1030,Jeans,black,99.58,1,2026-01-18
875,Knits,green,76.08,1,2026-01-18
1059,Pants,black,101.3,1,2026-01-18
1110,Dresses,white,91.54,1,2026-01-18
1110,Dresses,black,20.01,0,2026-01-18
1110,Dresses,white,72.12,1,2026-01-18
1059,Pants,pink,69.5,1,2026-01-18
875,Knits,white,41.6,1,2026-01-18
1110,Dresses,pink,88.2,1,2026-01-18
875,Knits,white,92.61,0,2026-01-18
1110,Dresses,beige,40.44,1,2026-01-18
937,Sweaters,beige,83.23,1,2026-01-18
937,Sweaters,blue,43.44,1,2026-01-18
875,Knits,red,104.89,1,2026-01-18
875,Knits,green,97.12,0,2026-01-18
1059,Pants,beige,42.0,1,2026-01-18
875,Knits,white,21.54,0,2026-01-18
618,Swim,pink,55.83,1,2026-01-18
937,Sweaters,red,79.85,1,2026-01-18
210,Layering,beige,114.98,0,2026-01-18
304,Lounge,green,98.93,1,2026-01-18
866,Knits,beige,88.26,1,2026-01-18
875,Knits,red,56.48,0,2026-01-18
875,Knits,pink,48.34,1,2026-01-18
866,Knits,black,108.75,1,2026-01-18
875,Knits,red,88.53,0,2026-01-18
1082,Dresses,beige,52.62,1,2026-01-18
1051,Pants,green,94.74,1,2026-01-18
1082,Dresses,beige,34.87,1,2026-01-18
868,Knits,white,25.1,1,2026-01-18
1051,Pants,beige,52.81,1,2026-01-18
1110,Dresses,green,29.05,0,2026-01-18
829,Blouses,blue,96.01,1,2026-01-18
1110,Dresses,green,49.92,1,2026-01-18
866,Knits,beige,84.95,1,2026-01-18
1082,Dresses,white,118.52,1,2026-01-18
1082,Dresses,black,106.43,1,2026-01-18
1051,Pants,blue,109.73,1,2026-01-18
866,Knits,red,108.64,1,2026-01-18
1110,Dresses,beige,73.51,1,2026-01-18
1082,Dresses,blue,118.5,1,2026-01-18
829,Blouses,blue,109.35,1,2026-01-18
1110,Dresses,black,77.46,1,2026-01-18
868,Knits,white,93.32,1,2026-01-18
1110,Dresses,black,69.42,1,2026-01-18
1051,Pants,green,49.79,1,2026-01-18
868,Knits,red,112.62,1,2026-01-18
1110,Dresses,red,60.6,1,2026-01-18
829,Blouses,green,108.32,0,2026-01-18
1082,Dresses,green,93.54,1,2026-01-18
866,Knits,green,32.34,0,2026-01-18
1082,Dresses,white,97.55,1,2026-01-18
829,Blouses,pink,117.3,1,2026-01-18
1082,Dresses,green,81.38,1,2026-01-18
1110,Dresses,green,70.81,1,2026-01-18
1110,Dresses,black,117.05,1,2026-01-18
1082,Dresses,green,25.24,1,2026-01-18
829,Blouses,blue,27.27,1,2026-01-18
1082,Dresses,black,36.95,1,2026-01-18
1082,Dresses,blue,35.38,0,2026-01-18
1110,Dresses,pink,83.9,1,2026-01-18
1082,Dresses,pink,36.36,1,2026-01-18
1082,Dresses,beige,22.57,1,2026-01-18
1082,Dresses,beige,51.7,1,2026-01-18
1082,Dresses,black,85.35,1,2026-01-18
1110,Dresses,green,49.86,1,2026-01-18
1051,Pants,red,116.26,1,2026-01-18
1082,Dresses,green,61.43,0,2026-01-18
1110,Dresses,beige,61.91,0,2026-01-18
1082,Dresses,pink,23.51,1,2026-01-18
1110,Dresses,pink,70.29,1,2026-01-18
1082,Dresses,blue,105.82,1,2026-01-18
1051,Pants,white,34.35,1,2026-01-18
1110,Dresses,beige,111.96,1,2026-01-18
866,Knits,pink,84.92,1,2026-01-18
1082,Dresses,black,57.76,1,2026-01-18
1082,Dresses,beige,98.53,1,2026-01-18
1110,Dresses,pink,37.17,0,2026-01-18
1110,Dresses,blue,36.07,1,2026-01-18
1110,Dresses,beige,29.27,1,2026-01-18
1051,Pants,pink,56.84,1,2026-01-18
215,Legwear,black,59.16,1,2026-01-18
876,Knits,beige,118.59,1,2026-01-18
215,Legwear,white,102.51,1,2026-01-18
820,Blouses,red,76.71,1,2026-01-18
834,Blouses,pink,82.5,1,2026-01-18
876,Knits,white,54.45,1,2026-01-18
215,Legwear,black,81.05,1,2026-01-18
876,Knits,beige,40.62,1,2026-01-18
1022,Jeans,black,44.54,1,2026-01-18
1084,Dresses,red,24.7,0,2026-01-18
820,Blouses,green,111.55,1,2026-01-18
215,Legwear,blue,109.45,1,2026-01-18
428,Swim,white,43.27,1,2026-01-18
423,Lounge,green,47.3,1,2026-01-18
876,Knits,blue,66.17,1,2026-01-18
876,Knits,green,51.62,1,2026-01-18
876,Knits,pink,30.01,1,2026-01-18
834,Blouses,red,55.95,1,2026-01-18
876,Knits,green,38.34,1,2026-01-18
215,Legwear,blue,44.9,1,2026-01-18
876,Knits,red,29.78,0,2026-01-18
820,Blouses,pink,33.35,1,2026-01-18
876,Knits,green,68.23,1,2026-01-18
876,Knits,white,64.03,1,2026-01-18
876,Knits,black,51.0,1,2026-01-18
834,Blouses,black,115.89,1,2026-01-18
876,Knits,black,41.01,1,2026-01-18
215,Legwear,pink,54.66,1,2026-01-18
876,Knits,white,44.36,1,2026-01-18
876,Knits,beige,44.3,1,2026-01-18
215,Legwear,black,63.86,1,2026-01-18
215,Legwear,red,90.73,1,2026-01-18
876,Knits,blue,40.0,1,2026-01-18
876,Knits,red,90.03,1,2026-01-18
215,Legwear,red,48.45,1,2026-01-18
834,Blouses,red,103.13,1,2026-01-18
860,Knits,green,56.46,1,2026-01-18
820,Blouses,black,101.17,1,2026-01-18
1008,Skirts,white,81.18,1,2026-01-18
1081,Dresses,white,39.18,1,2026-01-18
1081,Dresses,blue,105.5,1,2026-01-18
1008,Skirts,black,79.25,1,2026-01-18
1008,Skirts,green,86.43,1,2026-01-18
1104,Dresses,white,87.41,1,2026-01-18
703,Pants,blue,92.28,1,2026-01-18
828,Blouses,black,33.2,1,2026-01-18
1028,Jeans,black,113.31,1,2026-01-18
1081,Dresses,beige,82.58,1,2026-01-18
1081,Dresses,beige,80.75,0,2026-01-18
828,Blouses,green,62.6,1,2026-01-18
1081,Dresses,black,32.84,1,2026-01-18
819,Blouses,pink,92.01,1,2026-01-18
822,Blouses,beige,117.8,1,2026-01-18
1028,Jeans,pink,71.37,1,2026-01-18
1081,Dresses,green,61.99,1,2026-01-18
555,Trend,black,84.81,1,2026-01-18
625,Swim,green,28.71,0,2026-01-18
1081,Dresses,green,114.08,1,2026-01-18
1008,Skirts,green,27.04,1,2026-01-18
625,Swim,pink,40.24,1,2026-01-18
1008,Skirts,pink,88.55,1,2026-01-18
1081,Dresses,red,38.72,1,2026-01-18
1081,Dresses,green,98.67,1,2026-01-18
828,Blouses,beige,74.13,1,2026-01-18
828,Blouses,black,34.26,0,2026-01-18
828,Blouses,white,80.94,1,2026-01-18
1008,Skirts,green,112.73,1,2026-01-18
